gameId,Date,Season,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,HTGD,ATGD,DiffPts,DiffFormPts,f_cornersAgainstHome,f_cornersForHome,f_freesAgainstHome,f_freesForHome,f_goalsAgainstHome,f_goalsForHome,f_halfTimeGoalsAgainstHome,f_halfTimeGoalsForHome,f_redsAgainstHome,f_redsForHome,f_shotsAgainstHome,f_shotsForHome,f_shotsOnTargetAgainstHome,f_shotsOnTargetForHome,f_yellowsAgainstHome,f_yellowsForHome,f_cornersAgainstAway,f_cornersForAway,f_freesAgainstAway,f_freesForAway,f_goalsAgainstAway,f_goalsForAway,f_halfTimeGoalsAgainstAway,f_halfTimeGoalsForAway,f_redsAgainstAway,f_redsForAway,f_shotsAgainstAway,f_shotsForAway,f_shotsOnTargetAgainstAway,f_shotsOnTargetForAway,f_yellowsAgainstAway,f_yellowsForAway
1675,2021-01-06,2021,Sassuolo,Genoa,H,1.75,3.6,4.75,0.375,-0.75,0.9375,0.125,2.540465016230359,7.378356749710598,12.97264827052381,16.640754615519047,0.7086057740395754,2.265952634819511,0.3257288190371324,0.8873095317749242,0.0013392489828954,3.965556611986853e-05,6.738613158870249,16.5956823605187,2.942523196653709,8.002097656093689,2.2555379588417117,1.669605171053752,5.794641466449028,5.264049491105116,13.047603513406033,12.889762773873873,0.9407583271119504,1.9367676233400768,0.545329797353898,0.9398083465319294,0.0527212668313848,0.0083273938316306,7.081535631438809,12.476290381181585,3.8340501575575336,6.182280761369592,2.838435079094248,3.0482647440668726
1676,2021-01-06,2021,Torino,Verona,D,2.5,3.3,2.75,-0.4375,0.125,-0.625,-0.125,6.122943280319004,5.078509872147906,12.742529833182797,11.66643967977575,1.7744702070393794,0.6503678027348307,0.8668115228298644,0.2731256573998527,0.1858240524154214,0.184143922476066,11.587634068152957,10.13527392499103,6.675973706584644,3.85291628257252,1.8619368415312307,2.3141656542411666,6.315910219045397,4.817117623407531,12.745657408597472,12.50135217696446,1.8534520406649928,1.3027507997738037,0.745873969757659,0.3886583105747779,0.0989429611641021,0.1605626507065924,14.140411203749895,9.961212592914803,6.041767136367902,4.237959620985911,2.709535154408922,2.463173124491926
1677,2021-01-06,2021,Napoli,Spezia,A,1.2,7.0,15.0,1.0625,-0.625,1.0625,0.1875,6.179821431679983,2.9962984490713813,13.890778273070817,14.720612053307969,2.1710256769010927,1.5848093973707416,1.410955340414043,0.7487448819726911,0.1580203108534069,0.0578508325057565,11.49375815407382,7.378927114140353,6.113697719353528,3.569823284045383,2.593820397416126,2.4484246651546746,6.833048615084995,2.63123418201092,12.35692927439942,12.983670586303344,0.9625888545788532,1.0215143073546675,0.2817702839386131,0.4234890511912126,0.0055770707269438,0.0306103585889032,11.94372335095461,6.769200268010749,5.208115828077391,4.271249897797188,1.971877489967263,2.145290486489336
1678,2021-01-06,2021,Milan,Juventus,A,3.1,3.4,2.25,1.0,1.0625,0.4375,0.0625,3.2110387850456483,5.473501512518012,14.570636669959915,8.96240161941967,1.344337465325652,2.295029204815239,0.442877106869204,1.111722969441274,0.2124305127006006,0.0646792520979015,9.632714627621583,14.234112787366035,4.181153517292077,7.069202654699451,2.804856243870631,1.9823566911300528,6.014483349704095,4.521116989263797,12.888726997239768,12.684473008938769,1.9622408872223565,0.4612022406731353,0.9048134002395593,0.2598541895640257,0.000555620504471,0.0065413300795809,13.472731945404512,9.40079554305862,5.759218128527261,3.9474973411475793,1.8083776373198304,2.109917187440444
1679,2021-01-09,2021,Benevento,Atalanta,A,7.0,4.75,1.4,-0.625,1.125,-0.625,-0.25,2.6727859109537784,4.972014095388633,12.987436566158092,15.373160943893737,1.973911931997676,2.2139238614613386,0.5814835890745546,1.155705030764332,0.064011981452145,0.0309401014905578,8.353981856525932,10.740250706323724,5.039862141575023,6.362549675706454,2.70353127267408,3.0203020322324505,5.194515623581134,3.68787581580926,14.02108781243488,14.212098830965893,1.0539456987899976,1.4122286782457931,0.4990526955525998,0.6089820076777894,0.1054625197215871,0.0501995273714202,11.154290563840645,9.293172492061052,4.242530202868627,4.2837450193306665,2.6736081155604983,2.1342422445608977
1680,2021-01-09,2021,Genoa,Bologna,H,3.0,3.4,2.35,-0.75,-0.5,-0.3125,0.0625,4.018517278309645,5.019216203194,14.801119680877278,13.419266228971368,1.5766349268604225,1.0308714471892948,0.7658046858801918,0.4821712741350001,0.0547503249720506,0.3758431492267117,9.847681951684011,9.665107090320392,4.8681615481868175,4.351340912538645,2.130168695215445,1.9166532635521203,3.16587174868861,5.661979911382966,12.709373720454314,12.73223337990652,0.7698792075586982,2.321163942879538,0.4701939913545858,0.5812599303086142,0.0436205785303485,0.0079277650961277,6.563274189643202,13.258046121451184,3.164376368729234,6.528927180519851,2.5414667650985274,1.7866922154240368
1681,2021-01-09,2021,Milan,Torino,H,1.61,3.9,5.5,1.0588235294117647,-0.5294117647058824,1.4705882352941178,0.2352941176470588,2.4421986496430206,6.400473704308669,14.250348584974027,15.796981049061037,1.1252229060323804,2.0357794284886905,0.4483235792121993,0.725980525997665,0.0010957491678235,3.2445463188983335e-05,8.240683493621114,15.03283102224257,3.680246251807581,7.274443536803925,2.209076511779582,1.366040594498524,4.514316661285158,4.999200476770282,17.249309649417704,16.23700032376698,1.3539944963481334,1.1694916713343415,0.5011369623190601,0.197572324054082,0.523203711766274,0.0429831309954489,9.349754259794205,11.249267473898849,4.095751988963476,5.045664043195718,2.7613616533152983,2.304500561494998
1682,2021-01-10,2021,Roma,Inter,D,2.87,3.6,2.37,0.6470588235294118,1.1764705882352942,-0.1176470588235294,0.0,5.713017451946232,6.4867326009698,12.246446970670656,12.22837905388001,1.6982789423622664,1.2477051998149302,0.6102605207108117,0.3179931631975454,0.0809533318615381,0.1313694414872119,13.205790984886276,10.695537576021204,6.034173111573739,4.37651241717029,2.5805287626982087,2.56077801094794,3.744445079338204,2.606873227457196,13.7830925501287,16.149490465433605,1.6444973276028334,1.1940182836595394,0.427972779136579,0.4560307004524353,0.1851643978281092,0.464983037360798,9.815738764745706,7.456099138015255,5.249837002708317,3.797747646655624,2.6127489376052027,3.7932122839020335
1683,2021-01-10,2021,Parma,Lazio,A,5.5,4.2,1.57,-1.1764705882352942,0.2941176470588235,-0.7647058823529411,-0.4117647058823529,4.198520445544303,6.215280223373754,11.87613590124331,11.722147875566243,0.8568380105111967,2.013608438789939,0.3507216618658924,0.7155113866746092,0.1035079707405084,0.1128116549470492,10.113405653507003,13.371726017247775,4.044669347729328,7.2762435747317475,2.2563549119627724,2.395628059736437,3.0959157453258195,4.795284259863426,12.626084463220256,15.30531349954942,1.7968370352708256,2.3568467957410952,0.4757593001519081,1.4910313888071811,0.0523734393699368,0.0253146284922746,7.925985155339399,11.514750577901228,4.487159934015927,6.296631552850735,2.393798314006065,2.8347925718265503
1684,2021-01-10,2021,Udinese,Napoli,A,4.0,3.8,1.85,-0.4117647058823529,1.0588235294117647,-0.8823529411764706,-0.2941176470588235,6.13613068506954,4.152827967099846,12.837487588144985,14.623003206975463,0.7875726992008797,1.3812389787447288,0.2305393232225015,0.7101274055200835,0.0045630578674994,0.0250448388454662,11.408500923508315,7.3566184010997056,4.988458404790593,4.585568098197699,2.158808855427761,1.937055852582184,3.718122642310077,5.751046692060192,14.830520911785388,10.060146779525184,1.0999124716300783,2.2413875312124683,0.3623539965293486,1.0914097022701332,0.1738067831186732,0.0529193880801012,8.608584695326748,13.464274098754029,3.6027619686935166,6.874802172026823,3.0221551086214253,1.9855645654700436
1685,2021-01-10,2021,Verona,Crotone,H,1.75,3.75,4.6,0.1176470588235294,-1.3529411764705883,0.7647058823529411,0.0588235294117647,6.012305439929081,5.698382216749301,15.882736127055264,13.430062329269605,2.401645958734399,1.0337254434936152,0.8361495752904508,0.4547196291657759,0.198134927966416,0.1734494559121082,11.55994990304636,7.726270058787351,5.989655627020219,3.3109079920763635,1.9392313241181056,2.2805609571414074,5.905628456676991,5.562841867832265,13.530259275702957,12.620063837621649,1.3713510662563673,1.3368735080721683,0.474098558979911,0.7941919672888264,0.0370480177592019,0.073758601267268,11.381284267022425,8.37199994957173,6.274330625048743,4.167520087849344,2.197116294036653,2.6799930348854515
1686,2021-01-10,2021,Fiorentina,Cagliari,H,1.75,3.9,4.33,-0.2941176470588235,-0.6470588235294118,0.0588235294117647,0.2352941176470588,6.12546441669055,5.4348128624483,12.726519807332192,13.75640697154934,1.2884033875761738,1.7206472196449276,0.3674174275128865,1.0050270026765666,0.0234054243992914,0.189389277345792,12.355816331186862,11.785384032026714,5.857713018211724,6.906842072928233,1.960901445457821,2.452054754398808,7.056217538780395,2.996971458334025,15.365182229763189,14.771409862015917,2.3217482817491724,1.2966622329730648,1.518054369890319,0.6126094483012102,0.1292893451201208,0.0473324992776509,11.222165761255878,7.673667640109826,6.093025406654881,3.648037232737177,2.3040348693667867,2.548711090103352
1687,2021-01-10,2021,Juventus,Sassuolo,H,1.3,5.5,9.5,1.1176470588235294,0.2352941176470588,0.2352941176470588,0.2941176470588235,4.879203504501103,3.615695978418103,15.070046430088205,14.961709415544307,1.1309860137019654,0.930595015503308,0.5215669755175895,0.3781024147291278,0.2703899892128537,0.1818530797095221,10.854985197930134,8.590284629753201,5.5789064603709,4.267573208907289,2.8483726641604488,2.508517485921386,4.977330963606473,3.926443850552624,14.19907184747328,13.628080858629216,1.4077737554155068,1.3372780090798193,0.9537703896607344,0.4982580056997578,0.0862875160350421,0.0410723405286354,11.853510464999925,8.69441385399322,4.562070167663226,3.868518649996815,2.5511339120874768,1.928016380829344
1688,2021-01-11,2021,Spezia,Sampdoria,H,3.1,3.4,2.3,-0.5294117647058824,-0.1176470588235294,-0.3529411764705882,-0.2941176470588235,6.19366819598314,4.790004810554176,13.272594817574516,13.287296100815452,1.969106180484184,0.3773472874628028,0.9221200548158958,0.2126079730764449,0.0004545985941326,0.0053519973327234,12.841326134433384,8.418832712824406,5.802996650801511,3.411588731361186,1.8432180670478968,2.453568609383909,4.812238800354879,5.402629672901397,11.99228539656284,13.722046517557892,1.6280176072072738,0.9037821486402756,0.9180133536526804,0.3988417924877043,0.0061090832405703,0.086691266982827,12.840273226007358,11.037773717306331,7.478325115466454,5.109962101781582,2.181122029586545,2.130646659993773
1689,2021-01-15,2021,Lazio,Roma,H,2.8,3.6,2.37,0.2941176470588235,0.6470588235294118,-0.5294117647058824,-0.2352941176470588,5.104706654367385,4.6705859472678215,12.85713014733221,14.182533178624078,0.951529540364323,2.1300826009146085,0.4461789251077345,0.950752283526124,0.0431355819529512,0.0068133222258796,7.24852915299539,12.935146675512206,3.864222856183437,6.330956986575122,2.322355973804384,2.857671154236532,7.555135411170095,4.700598986302832,12.42570622714956,11.36345064708925,1.6336574421231285,0.7139372931466799,0.7092094277698889,0.2234664469635157,0.1520378610671629,0.1506632092985994,12.026246055761511,9.928860484083568,6.371251214478344,4.243295140286608,2.06885741579828,2.257044626197318
1690,2021-01-16,2021,Bologna,Verona,H,2.3,3.3,3.1,-0.4117647058823529,0.1176470588235294,-0.2941176470588235,0.0,4.846377200290355,4.602151550555687,12.175506233551417,13.590765332547363,1.3320144058968602,1.2849126670693167,0.7511018348067383,0.6899614665808493,0.0049983408331939,0.0709292184404948,13.414769003096932,11.758178495977909,7.573175094472553,5.453605356003113,2.148190751479901,1.9250745399949047,6.7373460444907165,5.025944235871392,15.540417998315258,14.079146587866305,2.146799400655967,1.0275935004444752,0.6841212831431803,0.3720427365728454,0.1621101357478787,0.1419129637156836,11.276320602017226,7.957858991368148,5.809716942320706,3.2543788584774043,1.9502802539787307,2.593188492766629
1691,2021-01-16,2021,Torino,Spezia,D,2.0,3.5,3.75,-0.5,-0.5,-0.2777777777777778,0.0,4.420804541051493,4.635709480993866,18.476707894978123,16.37572753762753,1.6532682242848369,1.502311367455371,0.9554756964428678,0.5252864469533401,0.4280757641724059,0.0351680162690036,9.286162576195258,12.658491569553606,4.078342536424663,6.128270580796498,2.804750443621608,2.2491368230413618,6.111379651420534,3.579586518536237,12.503398935754989,14.327911714798107,0.82619584480072,1.4937409826093238,0.1886230826365921,0.9446496954255232,0.0037334109824995,0.0204912317826542,13.697864391961351,6.746324146354303,6.08146596755594,4.1154648076162985,2.311752699895441,1.9485002430217868
1692,2021-01-16,2021,Sampdoria,Udinese,H,2.9,3.3,2.5,-0.0555555555555555,-0.4444444444444444,0.2222222222222222,0.2777777777777778,3.2239185255264258,5.796310929867429,14.497698927824407,10.23102918324788,1.263564749515519,2.0156807073556555,0.6601078153421948,0.8929715745846543,0.1422055498243689,0.0432976811564464,7.770660205267338,15.3798606262533,3.3113507016583315,7.62483814074922,2.8363087252357118,2.1700073717482176,5.071516728172613,5.448865637305798,12.080474828289985,11.227211898190564,0.7010492813273426,2.011134177191768,0.2869540869811846,0.7672365890974077,0.0846883396967796,0.0923004449566766,10.820059171051186,11.48595765047545,3.8547294663239953,6.498744742962337,2.209744927969541,2.323695685238903
1693,2021-01-17,2021,Napoli,Fiorentina,H,1.53,4.33,5.75,1.3333333333333333,-0.6111111111111112,0.8888888888888888,0.1111111111111111,3.976153802722835,3.0485172688593813,14.930403324754788,15.937355604659825,1.5255573668363662,1.3427596819777952,0.5335386089591875,0.5564185288814475,0.1509928888554705,0.3791718759298114,9.480649869584152,8.47920865729009,5.019183503151506,4.388713276703697,2.4996680426548217,3.646827444297351,6.102652704564996,5.901210523821338,12.048970751453613,14.346151158540373,1.0541482261986874,2.135074997891305,0.3006142588741798,1.004113002189918,0.0191498926903293,0.1549548632829207,11.745667907334704,13.460768753476405,5.156310651264136,7.832870786941283,1.786192091738217,2.551681162689934
1694,2021-01-17,2021,Crotone,Benevento,H,2.75,3.5,2.4,-1.1111111111111112,-0.7222222222222222,-0.6666666666666666,-0.3333333333333333,2.896658337084761,5.559778030797349,11.96679637899839,14.886165590540436,1.833775756130676,1.9283291965154408,0.5710757910333795,1.2199347726604206,0.0428509958481301,0.0207119687664064,7.030351490732235,11.966614109191914,4.216767218740303,5.697243997786964,2.3221986205504166,2.683012104221723,5.446621049137266,4.776478527796631,15.057310715526713,13.877762249081709,0.9253521930288806,1.1250322854117978,0.4267366163325731,0.3093565211420136,0.2212281729923348,0.1487888833986999,9.790442434670108,9.573869242525348,4.746378013030735,4.946196261833237,3.057759452494913,2.4160597612084067
1695,2021-01-17,2021,Sassuolo,Parma,D,1.66,4.3,4.5,0.2222222222222222,-1.1111111111111112,0.9444444444444444,0.3333333333333333,8.363292609139169,4.209580988793225,13.075577822213276,11.842823256709387,1.5184469981007414,0.5841305125745561,0.5802622590844545,0.1828361838792401,0.1243946136004059,0.1232698985170358,12.385110409259418,9.396340396068371,6.3037509936641,4.017241478416316,2.0563378856531385,2.210309239615987,2.543617076980653,5.964023939888911,14.750285205887842,17.28843904014085,1.4660914685719475,2.211092259672565,0.7304465648099815,1.1394386121799085,0.000896522046401,2.654628806371363e-05,10.196922858417278,13.9359526545621,5.011110569660749,6.679090166475938,2.1710626005469305,1.66312412277152
1696,2021-01-17,2021,Atalanta,Genoa,D,1.2,7.0,13.0,1.0,-0.6666666666666666,1.0,0.2222222222222222,5.195514191826628,6.369597891862763,14.161121225575146,12.870961321690435,1.3038326905733912,1.275623779331774,0.3878988209835634,0.6497934277817669,0.0303120145302561,0.0603479464914011,10.948323491200163,8.667999958740507,5.6789977841307895,4.318880071876737,2.524913331484535,2.556357937633551,4.56060504588971,5.379358711704182,13.92818882980868,12.6157632782493,1.653610394703982,0.8434402749730592,0.8083856520837932,0.3945037697468181,0.0447957204316777,0.3075080311854913,10.602648869559648,10.63508761935305,5.255768539425579,4.105642564804345,1.9246834779035464,2.113625397451735
1697,2021-01-17,2021,Inter,Juventus,H,2.4,3.5,2.8,1.2222222222222223,0.9444444444444444,0.2222222222222222,0.0555555555555555,7.2278143505151,3.542976649649292,15.66242182539772,13.722062610683889,2.626884958868588,1.0609054625119445,1.4238626659424265,0.5012259118544736,0.1057821913791927,0.0387265902877929,12.999953810920134,7.914818979120315,7.167020791042594,3.3483940984577583,2.430573984472676,2.267127254548181,5.583377915228735,6.216417582611655,12.747092976003266,13.641401044083649,1.753137316478218,1.2026678907576702,0.6811222442179369,0.4419944062525373,0.0662345442503493,0.107484088489537,13.16837444217968,10.20543983492644,6.209778000378513,4.308055614048419,2.656796260389444,2.4588183725937687
1698,2021-01-18,2021,Cagliari,Milan,A,5.75,4.75,1.5,-0.7222222222222222,1.1111111111111112,-1.4444444444444444,-0.6111111111111112,3.862985976199772,5.905256291131517,12.034942134917166,12.23546367446897,0.629901169820753,2.2627704987196218,0.384704174744661,0.6573944884343208,0.0356895642521033,0.0064863532604681,8.097224336980805,13.39294682664188,3.13448975623301,6.614576784061697,2.6248364441715224,1.6436572671651208,4.540214535391496,6.003206684128219,13.064924665999085,14.51298169160152,0.7785241693889914,1.9246130371119523,0.3650554841790555,0.7778882319759194,0.0352927488705964,0.0055745363666287,7.203342034268956,13.128756370873624,3.707091427786448,6.270782989016008,2.263745796749041,2.701730944375344
